,n_components,umap_n_neighbors,umap_min_dist,umap_metric,min_cluster_size,min_samples,cluster_selection_epsilon,cluster_selection_method,hdbscan_metric,ARI,NMI,Homogeneity,Completeness,V-measure,FMI
1271,50,15,0.1,euclidean,10,,0.1,leaf,cosine,0.021321798940038172,0.09748630214000274,0.06981804027672817,0.16147896443193469,0.09748630214000274,0.20604522296558328
1272,50,15,0.1,euclidean,10,5.0,0.0,eom,euclidean,0.033942616261058954,0.20313388983873257,0.16833785266008722,0.2560630368447777,0.2031338898387326,0.17777306012500552
1273,50,15,0.1,euclidean,10,5.0,0.0,eom,cosine,0.024334864438796962,0.19415334476796578,0.16787803849372232,0.23017975836879973,0.19415334476796575,0.15393795125675308
1274,50,15,0.1,euclidean,10,5.0,0.0,leaf,euclidean,0.008848978579962745,0.1930180335457414,0.16211523219897725,0.23847712540362614,0.1930180335457414,0.16054301250398856
1275,50,15,0.1,euclidean,10,5.0,0.0,leaf,cosine,-0.003126857204603166,0.19551370381260474,0.16622415942136576,0.23733298599815705,0.19551370381260477,0.15156556755819955
1276,50,15,0.1,euclidean,10,5.0,0.1,eom,euclidean,0.030266517678841486,0.18114819244173858,0.14975731610234796,0.22918884078285984,0.18114819244173858,0.17364941583308835
1277,50,15,0.1,euclidean,10,5.0,0.1,eom,cosine,0.004167375892637193,0.06438774206809829,0.04479774852935498,0.11442613110980754,0.06438774206809829,0.20457671128987936
1278,50,15,0.1,euclidean,10,5.0,0.1,leaf,euclidean,0.026152854036197038,0.2084142789108324,0.17728139433448986,0.2528111578125066,0.20841427891083242,0.16929814416759115
1279,50,15,0.1,euclidean,10,5.0,0.1,leaf,cosine,0.008829696507236248,0.09045899213862188,0.05706261617510558,0.21810928571008684,0.09045899213862188,0.2637055512329723
1280,50,15,0.1,euclidean,20,,0.0,eom,euclidean,0.031228256570968636,0.13418359121805482,0.09051265651162288,0.25928409190265694,0.13418359121805484,0.2563906521831121
1281,50,15,0.1,euclidean,20,,0.0,eom,cosine,0.03413474915478802,0.1303288475376646,0.08888706798762135,0.2441664812949777,0.1303288475376646,0.2529833420086521
1282,50,15,0.1,euclidean,20,,0.0,leaf,euclidean,0.024359353613646377,0.12014793011834843,0.08074871963085029,0.234628940569015,0.12014793011834844,0.25113781426311954
1283,50,15,0.1,euclidean,20,,0.0,leaf,cosine,0.01906686652402441,0.12244063971335072,0.08247575896250293,0.23754824913130868,0.12244063971335073,0.24389553241251294
1284,50,15,0.1,euclidean,20,,0.1,eom,euclidean,0.037884570511020496,0.14260990907195648,0.09606173664086672,0.2766788403599343,0.14260990907195648,0.26493961596138027
1285,50,15,0.1,euclidean,20,,0.1,eom,cosine,0.012154456546152093,0.10708341837505518,0.07035008173259374,0.22409448668193507,0.10708341837505517,0.24960275173586935
1286,50,15,0.1,euclidean,20,,0.1,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1287,50,15,0.1,euclidean,20,,0.1,leaf,cosine,0.022753175960929295,0.13612232195060084,0.08733330378925683,0.30842476132964924,0.1361223219506008,0.2738449945877397
1288,50,15,0.1,euclidean,20,5.0,0.0,eom,euclidean,0.00781155710169398,0.08075932823249946,0.05779491919921309,0.13400546898523583,0.08075932823249946,0.19285956215549055
1289,50,15,0.1,euclidean,20,5.0,0.0,eom,cosine,0.018235211778116843,0.0970349980668854,0.06965738664889355,0.15986850312958772,0.09703499806688541,0.20142454523641856
1290,50,15,0.1,euclidean,20,5.0,0.0,leaf,euclidean,0.03518346564144059,0.15846219237684395,0.12203204888091025,0.2258999483591053,0.15846219237684392,0.19554627327985682
1291,50,15,0.1,euclidean,20,5.0,0.0,leaf,cosine,-6.46819657178273e-05,0.06341461660245308,0.04437077949635263,0.11109734158814787,0.06341461660245308,0.19783504780625275
1292,50,15,0.1,euclidean,20,5.0,0.1,eom,euclidean,0.013268558999591784,0.11696381638257082,0.08974181968056077,0.16789148175541121,0.11696381638257082,0.176813007844787
1293,50,15,0.1,euclidean,20,5.0,0.1,eom,cosine,0.01006958497705695,0.08588201833530024,0.06152098286417691,0.1421838982294846,0.08588201833530024,0.19449802861289803
1294,50,15,0.1,euclidean,20,5.0,0.1,leaf,euclidean,0.027842525206394155,0.14472084280199235,0.11093425374795789,0.2081009031408709,0.14472084280199235,0.19096251206270987
1295,50,15,0.1,euclidean,20,5.0,0.1,leaf,cosine,-0.004448295522069232,0.05234576338236195,0.03688019520130302,0.09014968926041673,0.05234576338236195,0.1895673888074587
1296,50,15,0.1,cosine,5,,0.0,eom,euclidean,0.006269909789939289,0.19875775952939131,0.18140802853225424,0.21977707835226556,0.1987577595293913,0.13322287157473914
1297,50,15,0.1,cosine,5,,0.0,eom,cosine,0.019460792694937855,0.2438136665476062,0.22408702530078092,0.26734868167944253,0.24381366654760625,0.1463967785707971
1298,50,15,0.1,cosine,5,,0.0,leaf,euclidean,-0.00849476457883938,0.20472630111682974,0.18872572552846878,0.22369133693866136,0.2047263011168297,0.11972521530732558
1299,50,15,0.1,cosine,5,,0.0,leaf,cosine,0.0024671350361480044,0.20202657165221471,0.1844732745816976,0.22327167652956184,0.20202657165221477,0.12962375673037219
1300,50,15,0.1,cosine,5,,0.1,eom,euclidean,0.007003306463482828,0.1921119978930912,0.17080312918223484,0.21949558658724014,0.1921119978930912,0.13765637041974466
1301,50,15,0.1,cosine,5,,0.1,eom,cosine,-0.0035764501727524214,0.047438639116349816,0.029893791332284713,0.11483741692512443,0.047438639116349816,0.24582818921731636
1302,50,15,0.1,cosine,5,,0.1,leaf,euclidean,-0.0006662342762092594,0.18738943352894064,0.16517059491405706,0.21651517279583246,0.18738943352894064,0.1469240803868146
1303,50,15,0.1,cosine,5,,0.1,leaf,cosine,-0.003088145386999466,0.06535315514279398,0.042666300063754596,0.1395623016339411,0.06535315514279398,0.23477604133196942
1304,50,15,0.1,cosine,5,5.0,0.0,eom,euclidean,0.0014644041812743606,0.20479544674096317,0.18973109253532347,0.2224582895862045,0.20479544674096317,0.11945031513920386
1305,50,15,0.1,cosine,5,5.0,0.0,eom,cosine,-0.002703204560583993,0.16201547264107358,0.14196677476437253,0.18865794720474732,0.16201547264107358,0.12959921991987194
1306,50,15,0.1,cosine,5,5.0,0.0,leaf,euclidean,-0.00344065250861642,0.19811752750881334,0.17162423532935972,0.23428338868385198,0.19811752750881334,0.1472550614317172
1307,50,15,0.1,cosine,5,5.0,0.0,leaf,cosine,0.009408147088931286,0.21579592208540962,0.19546397710313157,0.24084873944901322,0.21579592208540962,0.14405637773057908
1308,50,15,0.1,cosine,5,5.0,0.1,eom,euclidean,-0.0026959037013364797,0.18954588086813112,0.17160176691448928,0.2116810158269335,0.18954588086813115,0.12983144923567475
1309,50,15,0.1,cosine,5,5.0,0.1,eom,cosine,-0.005136703167693904,0.057473508733200646,0.03656702784156034,0.1341993610261385,0.05747350873320065,0.23991727877764163
1310,50,15,0.1,cosine,5,5.0,0.1,leaf,euclidean,-0.0022441518196799227,0.19834094582394576,0.1809931961983637,0.21936670083708415,0.19834094582394574,0.12490003415964251
1311,50,15,0.1,cosine,5,5.0,0.1,leaf,cosine,0.009747759151371556,0.07345774725688634,0.04760052652351297,0.16081397559356486,0.07345774725688632,0.24693338055026565
1312,50,15,0.1,cosine,10,,0.0,eom,euclidean,-0.0027167474652488345,0.10476529340867174,0.07798932264089364,0.15953992407019027,0.10476529340867174,0.18069853073960698
1313,50,15,0.1,cosine,10,,0.0,eom,cosine,0.0017897144193065207,0.11274788003026637,0.08246094257744283,0.17819786766795684,0.11274788003026637,0.19527583970033768
1314,50,15,0.1,cosine,10,,0.0,leaf,euclidean,-0.012792808747993828,0.0757860658014807,0.05168026689599189,0.14203879142715128,0.0757860658014807,0.21300612232802166
1315,50,15,0.1,cosine,10,,0.0,leaf,cosine,-0.01347084909306965,0.08085205036132286,0.06014550586078176,0.12330161092339406,0.08085205036132286,0.17137079157963273
1316,50,15,0.1,cosine,10,,0.1,eom,euclidean,-0.005242463958060288,0.08427248301142261,0.06274367737775327,0.12829265898782963,0.08427248301142262,0.1769560759053815
1317,50,15,0.1,cosine,10,,0.1,eom,cosine,-0.006917991155479662,0.06856232816936171,0.048998214845585066,0.11413399805891175,0.06856232816936171,0.17875231245127818
1318,50,15,0.1,cosine,10,,0.1,leaf,euclidean,-0.012407542505860474,0.08001885188064818,0.05815419057619182,0.128230695061114,0.08001885188064818,0.1843849982347657
1319,50,15,0.1,cosine,10,,0.1,leaf,cosine,-0.005648177128448307,0.07445410669424052,0.0520095304797605,0.13097680100269576,0.07445410669424052,0.1938545322880709
1320,50,15,0.1,cosine,10,5.0,0.0,eom,euclidean,0.0032604595579012333,0.12377112550434151,0.09875671737510192,0.16575599795603593,0.12377112550434151,0.1574936989198165
1321,50,15,0.1,cosine,10,5.0,0.0,eom,cosine,0.00265848335165827,0.13344125978189547,0.10737654934788317,0.1762161845975682,0.13344125978189547,0.1529025818183167
1322,50,15,0.1,cosine,10,5.0,0.0,leaf,euclidean,0.0008672904520585105,0.176080312054324,0.14793092015153775,0.21746026255962014,0.17608031205432403,0.15245646549515404
1323,50,15,0.1,cosine,10,5.0,0.0,leaf,cosine,0.00485123010351843,0.15828321340137874,0.12951035663910274,0.20349239799141913,0.15828321340137874,0.172678011777998
1324,50,15,0.1,cosine,10,5.0,0.1,eom,euclidean,-0.0011664386275360235,0.13978045580118728,0.11591652844278655,0.17601746164424636,0.13978045580118728,0.14297785491993273
1325,50,15,0.1,cosine,10,5.0,0.1,eom,cosine,-0.0020123116125384853,0.061478322262205926,0.04232315766910639,0.11230824861692933,0.061478322262205926,0.20785460524311525
1326,50,15,0.1,cosine,10,5.0,0.1,leaf,euclidean,-0.006579991226678365,0.1651181585837641,0.13949077727613,0.2022815153837959,0.16511815858376408,0.14194100041270766
1327,50,15,0.1,cosine,10,5.0,0.1,leaf,cosine,-0.0045215113479372335,0.05020879786692804,0.031862682793938474,0.11835748785687977,0.05020879786692805,0.24284472253204328
1328,50,15,0.1,cosine,20,,0.0,eom,euclidean,-0.0007310983032908226,0.06793806328644464,0.04451337614963976,0.14340163886465387,0.06793806328644464,0.23601968154123987
1329,50,15,0.1,cosine,20,,0.0,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1330,50,15,0.1,cosine,20,,0.0,leaf,euclidean,-0.0042341128043749555,0.06388408949519163,0.040727133488833486,0.14808136362187174,0.06388408949519161,0.24446927900713888
1331,50,15,0.1,cosine,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1332,50,15,0.1,cosine,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1333,50,15,0.1,cosine,20,,0.1,eom,cosine,-0.004472440241504148,0.07171920016043214,0.04684172608944346,0.15295085516439424,0.07171920016043214,0.23308632755143305
1334,50,15,0.1,cosine,20,,0.1,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1335,50,15,0.1,cosine,20,,0.1,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1336,50,15,0.1,cosine,20,5.0,0.0,eom,euclidean,0.005669058156317186,0.06176103131306548,0.043439281780370695,0.10681203932774051,0.06176103131306549,0.20068293309258162
1337,50,15,0.1,cosine,20,5.0,0.0,eom,cosine,-0.008978199706733924,0.0479398373791098,0.033230196404580546,0.0860152503378274,0.0479398373791098,0.19628689143272157
1338,50,15,0.1,cosine,20,5.0,0.0,leaf,euclidean,-0.009366562268472588,0.07488315167403242,0.05797588554155555,0.10571129716342326,0.07488315167403242,0.15000585105517067
1339,50,15,0.1,cosine,20,5.0,0.0,leaf,cosine,-0.003989902631803092,0.09751717647056476,0.07556862354298825,0.13743433593243268,0.09751717647056476,0.15463907040498684
1340,50,15,0.1,cosine,20,5.0,0.1,eom,euclidean,-0.0044150681554066176,0.0787123304403484,0.060872180006963615,0.11134476330334062,0.07871233044034838,0.15539034470552998
1341,50,15,0.1,cosine,20,5.0,0.1,eom,cosine,0.0020360079530704666,0.06976246635637377,0.049605481327347545,0.1175136647771071,0.06976246635637377,0.19117525155842394
1342,50,15,0.1,cosine,20,5.0,0.1,leaf,euclidean,-0.007395606293107099,0.07779186044106907,0.060250323368819705,0.10974286917193167,0.07779186044106909,0.15169700216639154
1343,50,15,0.1,cosine,20,5.0,0.1,leaf,cosine,-0.003361307794681482,0.05799465903695158,0.039023342385841146,0.11286368101100336,0.05799465903695158,0.2190797040870226
1344,50,15,0.3,euclidean,5,,0.0,eom,euclidean,-0.0036735925028900784,0.19154815116100238,0.16439529796436406,0.22944516499928466,0.19154815116100243,0.14654262607374285
1345,50,15,0.3,euclidean,5,,0.0,eom,cosine,0.01824998753717159,0.16323998040834592,0.1342521155725267,0.2081933093377921,0.1632399804083459,0.16467341729105028
1346,50,15,0.3,euclidean,5,,0.0,leaf,euclidean,0.0008758134034047246,0.21310839489054811,0.17969839955871122,0.26177903639557365,0.2131083948905481,0.16626246109962092
1347,50,15,0.3,euclidean,5,,0.0,leaf,cosine,0.009476261247220456,0.22233030068656467,0.18985464488098827,0.26820886657814874,0.22233030068656465,0.1674857487865858
1348,50,15,0.3,euclidean,5,,0.1,eom,euclidean,0.0033710183381622794,0.21108979565996094,0.18185376562504482,0.2515269544352225,0.21108979565996094,0.15002712956210032
1349,50,15,0.3,euclidean,5,,0.1,eom,cosine,-0.008265710496668173,0.055201039230644684,0.03520124884726854,0.12782625582941648,0.055201039230644684,0.2349913100380614
1350,50,15,0.3,euclidean,5,,0.1,leaf,euclidean,-0.01652613803754686,0.18258074406396432,0.15425704041490815,0.22364503267649452,0.18258074406396435,0.1481934759940056
1351,50,15,0.3,euclidean,5,,0.1,leaf,cosine,-0.007695631719890708,0.06351694918289223,0.0405037034707415,0.14709001391380996,0.06351694918289223,0.2365603900877238
1352,50,15,0.3,euclidean,5,5.0,0.0,eom,euclidean,0.010746612995535285,0.19522772728228624,0.1640036041147926,0.2411370391645298,0.1952277272822862,0.16376168168705224
1353,50,15,0.3,euclidean,5,5.0,0.0,eom,cosine,-0.002005676394118625,0.08346190152323979,0.061924581931352606,0.12796963843652182,0.08346190152323978,0.17571317234631284
1354,50,15,0.3,euclidean,5,5.0,0.0,leaf,euclidean,0.004385798972100146,0.23119592124275984,0.19848919011616267,0.2768078809141314,0.23119592124275984,0.163725483540848
1355,50,15,0.3,euclidean,5,5.0,0.0,leaf,cosine,-0.0036793270826609584,0.2328396946649638,0.19665976162455162,0.2853330493529122,0.23283969466496376,0.16549855583780418
1356,50,15,0.3,euclidean,5,5.0,0.1,eom,euclidean,0.028191983198491043,0.19354124379676285,0.15985734938553106,0.24520997888526902,0.19354124379676288,0.172048193493997
1357,50,15,0.3,euclidean,5,5.0,0.1,eom,cosine,-0.0022685759996724183,0.07020387588218334,0.0492446135670076,0.12222449380049272,0.07020387588218333,0.1954673450646346
1358,50,15,0.3,euclidean,5,5.0,0.1,leaf,euclidean,-0.0077998662055660615,0.20566190610423932,0.17655901789334058,0.24625265994731085,0.20566190610423932,0.15015817471031442
1359,50,15,0.3,euclidean,5,5.0,0.1,leaf,cosine,-0.004417637707943268,0.06775340908394877,0.047999536656370856,0.11513739654257961,0.06775340908394878,0.18676222375977505
1360,50,15,0.3,euclidean,10,,0.0,eom,euclidean,0.02522190139145347,0.11322889707221456,0.08060242276951217,0.1902312246698788,0.11322889707221456,0.21417674256371105
1361,50,15,0.3,euclidean,10,,0.0,eom,cosine,0.016654274376157636,0.09700289958681681,0.06932333019466386,0.16147830811407568,0.09700289958681681,0.2026721517304727
1362,50,15,0.3,euclidean,10,,0.0,leaf,euclidean,0.013941608654774007,0.12981219107741193,0.09308841603073931,0.21438992669698534,0.12981219107741193,0.21688080210145233
1363,50,15,0.3,euclidean,10,,0.0,leaf,cosine,0.012132583951915785,0.09091691683553989,0.06426634679596799,0.15533105018174254,0.09091691683553989,0.20605939034850454
1364,50,15,0.3,euclidean,10,,0.1,eom,euclidean,0.017874030844507695,0.1300574530230666,0.09548765636909604,0.20386273320470769,0.1300574530230666,0.2075325388554139
1365,50,15,0.3,euclidean,10,,0.1,eom,cosine,0.014952868942375713,0.1089257947305001,0.07609657146931005,0.1915735506528065,0.1089257947305001,0.2168385368864657
1366,50,15,0.3,euclidean,10,,0.1,leaf,euclidean,0.006221957563484823,0.08570035654732705,0.0613581485330821,0.1420581277326458,0.08570035654732704,0.19092099355950365
1367,50,15,0.3,euclidean,10,,0.1,leaf,cosine,0.014223824472399569,0.09577960106454368,0.06850684619178353,0.1591294530458562,0.09577960106454368,0.19967104653724535
1368,50,15,0.3,euclidean,10,5.0,0.0,eom,euclidean,0.0222946115477233,0.14235681879253803,0.11235440775389699,0.194220136768116,0.14235681879253803,0.18019105633876878
1369,50,15,0.3,euclidean,10,5.0,0.0,eom,cosine,-0.009437765973760875,0.05387357660680225,0.032749756634215844,0.15175951617822372,0.053873576606802254,0.2559803222579712
1370,50,15,0.3,euclidean,10,5.0,0.0,leaf,euclidean,0.017346405491818925,0.19012336168038174,0.16319470501191025,0.22769520583075295,0.19012336168038174,0.15186066228305456
1371,50,15,0.3,euclidean,10,5.0,0.0,leaf,cosine,0.01081505962317047,0.19486343676361909,0.16439337776002083,0.2391985120213524,0.19486343676361906,0.15575945907883046
1372,50,15,0.3,euclidean,10,5.0,0.1,eom,euclidean,0.02411684413358505,0.1720917486479535,0.14204464413702075,0.21826114463966473,0.17209174864795349,0.16869354343419365
1373,50,15,0.3,euclidean,10,5.0,0.1,eom,cosine,0.0010458696605575046,0.06276004152685916,0.04489360736022996,0.10424784871270408,0.06276004152685916,0.1865104354681232
1374,50,15,0.3,euclidean,10,5.0,0.1,leaf,euclidean,0.018099661528652864,0.20118138368132443,0.17136741715169318,0.2435541765246032,0.20118138368132443,0.15720644208822762
1375,50,15,0.3,euclidean,10,5.0,0.1,leaf,cosine,-0.0007967924274578844,0.06853146073829168,0.04864733045635507,0.11590756928909085,0.06853146073829168,0.18987948600628698
1376,50,15,0.3,euclidean,20,,0.0,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1377,50,15,0.3,euclidean,20,,0.0,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1378,50,15,0.3,euclidean,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1379,50,15,0.3,euclidean,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1380,50,15,0.3,euclidean,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1381,50,15,0.3,euclidean,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1382,50,15,0.3,euclidean,20,,0.1,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1383,50,15,0.3,euclidean,20,,0.1,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1384,50,15,0.3,euclidean,20,5.0,0.0,eom,euclidean,0.015016703288924302,0.09255209617403408,0.06647002730937167,0.15232115207431413,0.09255209617403408,0.19784145028891653
1385,50,15,0.3,euclidean,20,5.0,0.0,eom,cosine,0.005380766076362256,0.0745670352647131,0.05303062759053486,0.12555753684820067,0.07456703526471312,0.1947906117805085
1386,50,15,0.3,euclidean,20,5.0,0.0,leaf,euclidean,-0.009088341599789293,0.052565816630830736,0.036573567935033746,0.09341089573806693,0.05256581663083074,0.1929585761941696
1387,50,15,0.3,euclidean,20,5.0,0.0,leaf,cosine,0.009547183764222773,0.08770018298231373,0.0630028794054501,0.14424438042639165,0.08770018298231373,0.19213259351825837
1388,50,15,0.3,euclidean,20,5.0,0.1,eom,euclidean,0.005214739851454789,0.08545014210437861,0.061431956746256546,0.14030580823462413,0.08545014210437862,0.18732333537117626
1389,50,15,0.3,euclidean,20,5.0,0.1,eom,cosine,0.004170635780693399,0.07367782651510728,0.052693167305642316,0.12243773902893511,0.07367782651510729,0.18987420593166654
1390,50,15,0.3,euclidean,20,5.0,0.1,leaf,euclidean,0.017301290126889024,0.09045751550110531,0.06496571957041505,0.1488739158214132,0.09045751550110531,0.20014193226902022
1391,50,15,0.3,euclidean,20,5.0,0.1,leaf,cosine,0.0007388902438375794,0.06925340335674586,0.04891433891745414,0.1185459984143908,0.06925340335674586,0.1936452788925079
1392,50,15,0.3,cosine,5,,0.0,eom,euclidean,0.008700135241741342,0.19488521679990048,0.17345802975222666,0.22235228807906843,0.19488521679990048,0.14944670222079143
1393,50,15,0.3,cosine,5,,0.0,eom,cosine,-0.004663640582728682,0.17204361249987313,0.1510629353773325,0.19979214280125546,0.17204361249987313,0.13735367635193615
1394,50,15,0.3,cosine,5,,0.0,leaf,euclidean,-0.004601346579234565,0.2027360343776519,0.17095771448495167,0.24902600835767363,0.20273603437765192,0.16594278520970532
1395,50,15,0.3,cosine,5,,0.0,leaf,cosine,0.004921562958378699,0.20644074339454763,0.1841958673399461,0.23479653617472485,0.20644074339454765,0.14453348920286752
1396,50,15,0.3,cosine,5,,0.1,eom,euclidean,0.014414843242029952,0.21493321126863932,0.18732130160112712,0.2520926816181653,0.21493321126863932,0.16781504328470825
1397,50,15,0.3,cosine,5,,0.1,eom,cosine,-0.010164847385864354,0.04603131223210153,0.029132604140207095,0.10961446721602994,0.04603131223210153,0.23460861389176108
1398,50,15,0.3,cosine,5,,0.1,leaf,euclidean,0.0001125498046815147,0.17153432739940971,0.14985402656379218,0.20054897763702106,0.1715343273994097,0.1464680375109956
1399,50,15,0.3,cosine,5,,0.1,leaf,cosine,-0.004651791472364739,0.060356652383913106,0.04272276518134103,0.10277873283579468,0.060356652383913106,0.18743006539138038
1400,50,15,0.3,cosine,5,5.0,0.0,eom,euclidean,0.011670908409795972,0.1851317530813543,0.16144068085283064,0.2169719142102741,0.18513175308135427,0.15836337829411468
1401,50,15,0.3,cosine,5,5.0,0.0,eom,cosine,0.006345702126985342,0.21048627970259204,0.1891557241132464,0.23723905659225913,0.21048627970259207,0.13279498817866084
1402,50,15,0.3,cosine,5,5.0,0.0,leaf,euclidean,0.014088788450443637,0.22546746649428667,0.1990901179089475,0.2599017123329939,0.22546746649428664,0.16632819624135323
1403,50,15,0.3,cosine,5,5.0,0.0,leaf,cosine,0.005867461660392659,0.23666396699705303,0.20639316823752343,0.2773402725670555,0.23666396699705308,0.1646250071903987
1404,50,15,0.3,cosine,5,5.0,0.1,eom,euclidean,-0.004972597907149711,0.16799192705943,0.14563607805592513,0.19845587236530296,0.16799192705943,0.14081096568897528
1405,50,15,0.3,cosine,5,5.0,0.1,eom,cosine,-0.004548958728619073,0.05447406439327202,0.03508630187653305,0.12174976435317958,0.05447406439327202,0.2298581099440613
1406,50,15,0.3,cosine,5,5.0,0.1,leaf,euclidean,0.007945932828358863,0.20674585731375145,0.1828023283759643,0.2379070232980499,0.20674585731375142,0.152786091803287
1407,50,15,0.3,cosine,5,5.0,0.1,leaf,cosine,-0.007448244038347885,0.044322973100152915,0.031044481036377712,0.07745044196557392,0.04432297310015292,0.19063622474543301
1408,50,15,0.3,cosine,10,,0.0,eom,euclidean,-0.009295445637461885,0.09380022826877386,0.06980565794708883,0.1429301723510688,0.09380022826877386,0.17260720432402835
1409,50,15,0.3,cosine,10,,0.0,eom,cosine,-0.011379479917670906,0.12024460694025962,0.0905785865933179,0.17880689015898657,0.12024460694025961,0.1779671143286752
1410,50,15,0.3,cosine,10,,0.0,leaf,euclidean,0.003096367938190598,0.1317877938514888,0.10030779792175722,0.19206400628253295,0.13178779385148884,0.18819888888269048
1411,50,15,0.3,cosine,10,,0.0,leaf,cosine,-0.009109024571688412,0.10332082444619323,0.07308529659634917,0.17622576084136385,0.10332082444619323,0.20073503371448148
1412,50,15,0.3,cosine,10,,0.1,eom,euclidean,0.009877982220722803,0.1149070076524492,0.0847793696366451,0.17825132684163408,0.1149070076524492,0.19978393566567682
1413,50,15,0.3,cosine,10,,0.1,eom,cosine,-0.009622160758186638,0.07474021258495947,0.05124997549549918,0.1379852362972662,0.07474021258495947,0.20132207607540825
1414,50,15,0.3,cosine,10,,0.1,leaf,euclidean,-0.011557699620741354,0.07309512311483057,0.053064162593895486,0.11741917992749316,0.07309512311483057,0.18621044766367514
1415,50,15,0.3,cosine,10,,0.1,leaf,cosine,-0.0025173952674291595,0.08262607964376288,0.05797321659972281,0.14375896714207795,0.0826260796437629,0.1945752432805363
1416,50,15,0.3,cosine,10,5.0,0.0,eom,euclidean,0.00293666700556526,0.13640522385747053,0.11066251345858479,0.1777552982587204,0.13640522385747053,0.15925901721627925
1417,50,15,0.3,cosine,10,5.0,0.0,eom,cosine,-0.0002170519871428617,0.11481698472235309,0.09081335404698933,0.15606883187046963,0.11481698472235309,0.1609591404759806
1418,50,15,0.3,cosine,10,5.0,0.0,leaf,euclidean,0.0015907508657300915,0.1668913394903441,0.1368716428342207,0.21377890275179076,0.16689133949034407,0.16678965163340348
1419,50,15,0.3,cosine,10,5.0,0.0,leaf,cosine,0.012445608338497007,0.1390047896182433,0.10695400987425688,0.1984843592932101,0.13900478961824334,0.18883217753561346
1420,50,15,0.3,cosine,10,5.0,0.1,eom,euclidean,-0.0010746412167326664,0.08880790808591087,0.06539569825574493,0.1383318865988222,0.08880790808591087,0.1875180734850266
1421,50,15,0.3,cosine,10,5.0,0.1,eom,cosine,-0.005400891157001974,0.06552372961331251,0.04675395103879213,0.10947235442216932,0.06552372961331251,0.18130505911062947
1422,50,15,0.3,cosine,10,5.0,0.1,leaf,euclidean,0.010262453317149587,0.18501171303113553,0.15530707819823658,0.22876647789198867,0.18501171303113553,0.16044223028674584
1423,50,15,0.3,cosine,10,5.0,0.1,leaf,cosine,-0.0033678983225446306,0.06631226320035918,0.047423394565047024,0.11020868648722992,0.0663122632003592,0.1818432745249913
1424,50,15,0.3,cosine,20,,0.0,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1425,50,15,0.3,cosine,20,,0.0,eom,cosine,0.009122651383813988,0.07789068481603838,0.052245676443297376,0.15298305689359631,0.07789068481603838,0.23453558034031602
1426,50,15,0.3,cosine,20,,0.0,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1427,50,15,0.3,cosine,20,,0.0,leaf,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1428,50,15,0.3,cosine,20,,0.1,eom,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1429,50,15,0.3,cosine,20,,0.1,eom,cosine,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1430,50,15,0.3,cosine,20,,0.1,leaf,euclidean,0.0,0.0,0.0,1.0,0.0,0.3156290382484226
1431,50,15,0.3,cosine,20,,0.1,leaf,cosine,0.0057152330641411534,0.0956216433189111,0.06255071710612034,0.20289161419448623,0.09562164331891111,0.24382030828851958
1432,50,15,0.3,cosine,20,5.0,0.0,eom,euclidean,-0.006112083755315376,0.06754621527553907,0.048207526572395694,0.11279414788041987,0.06754621527553908,0.18029761192977628
1433,50,15,0.3,cosine,20,5.0,0.0,eom,cosine,-0.00018950161076369148,0.059231165707464346,0.04208443416338241,0.0999574873311285,0.05923116570746435,0.18987542728611134
1434,50,15,0.3,cosine,20,5.0,0.0,leaf,euclidean,-0.007725774097798745,0.07881704974435877,0.0607689563481878,0.11211453899673085,0.07881704974435877,0.1543943775501908
1435,50,15,0.3,cosine,20,5.0,0.0,leaf,cosine,-0.0051392413195002085,0.06633048428084763,0.04691314538196946,0.11317259067259754,0.06633048428084762,0.18749412924355577
1436,50,15,0.3,cosine,20,5.0,0.1,eom,euclidean,-0.001741156914766678,0.09140556849459755,0.06823658509397884,0.13839662236928071,0.09140556849459755,0.177195495370676
